Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Temperature,Humidity,MonthlyHours,TariffRate,ElectricityBill,Predicted_ElectricityBill
18,23,3,16,1,0,29.54,61.12,712,9.1,6479.2,35841900.0
15,23,0,6,1,0,29.43,61.12,435,8.7,3784.5,27723090.0
16,22,0,8,12,0,29.33,60.79,642,8.3,5328.6,35841900.0
14,23,1,10,1,0,29.41,60.69,540,9.3,5022.0,35841900.0
15,23,2,8,1,0,29.29,60.42,614,8.5,5219.0,35841900.0
19,22,1,21,1,0,29.05,61.82,481,8.8,4232.8,31146200.0
19,22,2,6,1,0,28.78,62.92,397,7.9,3136.3,23104870.0
8,17,1,9,1,0,28.65,64.62,489,8.7,4254.3,31478478.0
20,23,0,17,1,0,28.61,65.06,668,8.2,5477.6,35841900.0
21,22,2,5,1,0,28.61,64.06,637,7.4,4713.8,35230216.0
12,22,1,12,1,0,28.56,62.15,536,7.4,3966.4,29248110.0
5,21,0,20,1,0,28.53,61.96,467,9.2,4296.4,31795344.0
20,23,1,4,1,0,28.53,61.39,482,9.1,4386.2,32512060.0
17,23,1,11,1,0,28.53,60.99,653,8.7,5681.1,35841900.0
19,22,0,5,1,0,28.58,58.65,367,7.6,2789.2,20451178.0
19,23,3,22,12,0,28.56,60.15,676,8.9,6016.4,35841900.0
18,23,2,12,1,0,28.48,62.55,579,7.4,4284.6,31629540.0
21,23,0,10,12,0,28.28,63.95,504,7.4,3729.6,27570082.0
12,23,3,19,1,0,28.45,63.39,658,8.4,5527.2,35841900.0
5,22,0,14,1,0,28.71,61.72,343,8.3,2846.9,21083352.0
21,22,2,10,12,0,28.96,60.89,639,7.6,4856.4,35841900.0
7,17,3,12,1,0,29.05,57.45,509,7.7,3919.3,28998330.0
15,23,3,17,1,0,29.19,57.32,651,7.4,4817.4,35828840.0
12,23,1,16,1,0,29.02,59.02,421,8.2,3452.2,25305328.0
10,17,1,8,1,0,28.83,61.55,366,9.1,3330.6,24746662.0
19,22,3,17,1,0,28.51,64.59,656,8.9,5838.4,35841900.0
13,22,2,3,1,0,28.25,65.62,435,8.8,3828.0,28244496.0
5,20,2,19,1,0,27.95,67.46,589,9.3,5477.7,35841900.0
19,22,3,6,12,0,27.71,72.0,513,8.3,4257.9,31479890.0
15,22,3,20,1,0,27.28,76.0,629,9.1,5723.9,35841900.0
6,21,3,9,1,0,27.07,78.0,461,7.4,3411.4,25256256.0
12,22,1,19,12,0,26.92,80.1,459,8.2,3763.8,27771312.0
23,22,2,5,12,0,26.73,81.2,738,9.3,6863.4,35841900.0
6,19,0,15,1,0,26.64,82.2,462,7.6,3511.2,25862110.0
18,23,2,7,12,0,26.55,83.1,542,8.8,4769.6,35513304.0
15,22,2,16,12,0,26.49,84.0,757,8.5,6434.5,35841900.0
20,23,1,4,1,0,26.43,84.6,456,8.4,3830.4,28066024.0
19,23,3,8,12,0,26.43,84.7,732,7.8,5709.6,35841900.0
19,22,3,21,1,0,26.41,84.5,762,8.3,6324.6,35841900.0
18,22,1,15,1,0,26.46,83.9,516,7.4,3818.4,28030440.0
18,23,0,20,1,0,26.39,83.2,624,8.9,5553.6,35841900.0
11,23,2,11,1,0,26.05,84.3,395,7.4,2923.0,21564276.0
11,22,3,10,1,0,25.92,84.7,629,8.8,5535.2,35841900.0
16,23,3,12,12,0,25.93,85.0,710,9.3,6603.0,35841900.0
15,22,0,17,12,0,25.94,84.9,658,7.4,4869.2,35841900.0
5,19,2,11,1,0,25.94,85.0,399,8.3,3311.7,24503416.0
11,23,1,8,1,0,25.96,84.9,349,7.4,2582.6,18860590.0
18,22,2,3,1,0,25.96,84.8,429,9.1,3903.9,28879240.0
15,23,2,22,1,0,25.96,84.7,604,7.7,4650.8,34435856.0
7,21,2,19,7,0,25.97,84.4,578,8.4,4855.2,35825576.0
12,22,3,20,1,0,25.98,84.2,636,9.3,5914.8,35841900.0
18,22,0,4,1,0,25.88,84.4,329,8.4,2763.6,20481438.0
22,22,3,20,1,0,25.83,84.7,762,8.9,6781.8,35841900.0
14,22,0,13,1,0,25.83,84.6,339,8.2,2779.8,20556966.0
20,23,0,18,1,0,25.77,84.8,620,8.7,5394.0,35841900.0
15,23,2,8,1,0,25.8,84.7,638,8.9,5678.2,35841900.0
16,22,0,11,1,0,26.08,84.4,378,7.7,2910.6,21406308.0
19,23,1,9,1,0,26.12,85.0,363,8.1,2940.3,21708270.0
16,22,2,17,1,0,25.73,86.6,682,7.8,5319.6,35841900.0
21,22,2,13,1,0,25.64,87.3,678,8.3,5627.4,35841900.0
23,22,2,21,12,0,25.57,87.9,706,7.6,5365.6,35841900.0
14,22,1,12,1,0,25.58,88.1,422,7.7,3249.4,23876994.0
15,22,2,14,1,0,25.6,88.4,528,9.2,4857.6,35841900.0
19,22,3,15,12,0,25.67,88.6,668,8.9,5945.2,35841900.0
7,20,0,20,1,0,25.74,88.7,443,8.3,3676.9,26964508.0
6,22,2,12,1,0,25.81,88.8,539,7.9,4258.1,31327814.0
10,20,1,22,1,0,25.86,88.8,504,8.2,4132.8,30316098.0
18,22,2,5,1,0,25.83,88.6,595,9.2,5474.0,35841900.0
21,22,3,21,12,0,25.77,88.6,799,7.4,5912.6,35841900.0
8,17,0,11,1,0,25.9,88.1,425,9.1,3867.5,28584404.0
12,23,0,13,1,0,26.0,87.5,429,7.6,3260.4,23914642.0
10,18,3,16,7,0,26.09,86.8,530,9.3,4929.0,35841900.0
10,20,1,19,1,0,26.18,85.8,401,7.6,3047.6,22483856.0
15,23,2,6,1,0,26.26,85.2,612,7.7,4712.4,34992864.0
23,23,1,18,1,0,26.13,85.1,484,7.6,3678.4,26891228.0
6,17,0,3,1,0,26.06,85.1,186,8.7,1618.2,11317698.0
11,23,1,15,1,0,26.51,83.5,598,8.2,4903.6,35841900.0
18,22,0,3,12,0,27.28,78.0,535,8.3,4440.5,32915642.0
19,22,1,6,1,0,27.74,72.8,278,7.9,2196.2,15600836.0
21,22,3,11,12,0,27.97,71.9,743,9.1,6761.3,35841900.0
19,23,2,16,12,0,27.36,74.7,621,7.4,4595.4,34334508.0
10,21,2,13,7,0,27.05,75.9,508,7.9,4013.2,29595996.0
5,20,1,11,1,0,26.89,77.0,324,8.8,2851.2,21367562.0
14,23,3,19,12,0,26.75,78.1,729,9.3,6779.7,35841900.0
8,22,3,7,7,0,26.65,78.7,393,8.4,3301.2,24590980.0
9,19,1,5,1,0,26.49,79.6,473,7.9,3736.7,27532788.0
17,23,1,4,12,0,26.19,80.9,559,7.6,4248.4,31490686.0
23,23,1,14,12,0,25.94,82.0,760,8.2,6232.0,35841900.0
6,23,2,16,1,0,25.81,82.4,600,7.6,4560.0,33714140.0
21,22,2,15,1,0,25.7,83.3,403,8.1,3264.3,23995896.0
18,23,2,21,1,0,25.64,83.9,669,9.3,6221.7,35841900.0
18,23,3,12,12,0,25.51,84.4,705,8.4,5922.0,35841900.0
23,22,1,17,1,0,25.23,85.0,732,7.4,5416.8,35841900.0
7,17,2,13,7,0,24.97,85.4,469,7.6,3564.4,26534984.0
20,22,2,21,12,0,24.92,85.6,741,7.8,5779.8,35841900.0
18,22,3,17,1,0,24.79,85.7,493,7.6,3746.8,27476948.0
7,20,0,3,7,0,24.53,86.0,230,8.3,1909.0,13663046.0
8,18,0,11,1,0,24.44,86.3,476,7.9,3760.4,27660818.0
13,23,3,11,1,0,24.48,86.5,693,9.2,6375.6,35841900.0
19,22,1,16,1,0,24.42,86.6,453,9.1,4122.3,30422964.0
23,22,1,3,1,0,24.16,86.7,369,9.2,3394.8,25209098.0
18,23,0,16,1,0,24.18,87.2,443,8.2,3632.6,26579582.0
9,18,3,13,1,0,24.28,87.2,527,8.7,4584.9,33904224.0
17,23,2,14,1,0,24.47,87.6,575,7.6,4370.0,32170456.0
12,22,1,13,1,0,25.18,88.4,414,8.8,3643.2,26852870.0
11,22,3,11,1,0,25.64,87.5,518,7.9,4092.2,30046842.0
7,20,3,3,1,0,25.73,87.2,254,8.8,2235.2,16528872.0
20,23,0,10,1,0,25.81,87.0,546,8.9,4859.4,35841900.0
12,22,3,5,12,0,25.9,86.7,527,7.6,4005.2,29703948.0
5,18,1,16,7,0,26.04,86.1,357,8.5,3034.5,22725752.0
21,22,0,19,1,0,26.17,85.8,653,7.9,5158.7,35841900.0
23,22,1,5,1,0,26.2,85.1,422,7.7,3249.4,23838194.0
10,21,2,22,1,0,26.26,84.5,684,8.3,5677.2,35841900.0
19,23,1,12,1,0,26.36,83.9,606,7.6,4605.6,34163050.0
5,18,2,22,7,0,26.48,83.8,675,8.9,6007.5,35841900.0
17,22,3,21,1,0,26.58,83.4,618,9.3,5747.4,35841900.0
9,17,3,9,1,0,26.68,83.0,477,7.7,3672.9,27195102.0
23,23,1,19,12,0,26.97,82.4,681,8.2,5584.2,35841900.0
11,22,1,9,1,0,27.29,81.8,399,8.4,3351.6,24673380.0
21,22,0,16,1,0,27.41,80.2,650,7.7,5005.0,35841900.0
8,18,2,13,7,0,27.73,79.2,471,8.7,4097.7,30355912.0
16,22,2,5,12,0,28.03,77.9,439,8.5,3731.5,27681102.0
15,23,2,19,1,0,28.35,76.4,724,8.8,6371.2,35841900.0
19,22,1,6,1,0,28.89,73.5,592,7.8,4617.6,34214996.0
12,23,2,20,1,0,29.09,70.0,559,8.2,4583.8,33712972.0
15,23,1,20,1,0,29.26,67.99,664,8.3,5511.2,35841900.0
19,23,2,20,1,0,29.46,67.39,702,9.1,6388.2,35841900.0
11,22,0,17,1,0,29.52,67.39,504,8.3,4183.2,30675778.0
12,22,1,20,12,0,29.72,65.69,781,8.9,6950.9,35841900.0
9,20,1,14,1,0,30.1,64.19,307,7.9,2425.3,17605134.0
15,23,0,6,1,0,30.41,61.22,330,8.5,2805.0,20812788.0
9,22,0,18,1,0,30.79,59.06,427,8.3,3544.1,25959864.0
17,22,1,15,1,0,30.83,58.56,506,8.4,4250.4,31237268.0
19,22,3,16,1,0,31.05,57.36,691,7.4,5113.4,35841900.0
18,22,3,15,1,0,31.27,56.72,683,7.4,5054.2,35841900.0
23,22,2,11,1,0,31.49,54.42,595,7.8,4641.0,34416916.0
11,23,2,7,12,0,32.02,53.72,526,8.9,4681.4,34882350.0
21,23,0,5,1,0,32.59,50.95,593,7.7,4566.1,33836790.0
22,22,1,3,1,0,32.89,57.69,483,8.2,3960.6,29033646.0
15,22,0,3,1,0,30.45,65.42,462,9.1,4204.2,31127908.0
19,23,3,6,1,0,29.38,68.12,443,7.4,3278.2,24156412.0
23,23,1,15,1,0,29.14,69.09,589,7.7,4535.3,33515420.0
16,22,3,12,1,0,29.2,69.26,622,8.9,5535.8,35841900.0
23,22,3,3,1,0,29.24,68.89,639,9.1,5814.9,35841900.0
16,23,1,15,1,0,29.05,69.59,501,7.4,3707.4,27204840.0
23,22,0,21,1,0,29.09,70.1,670,8.9,5963.0,35841900.0
11,23,3,16,1,0,29.33,69.59,503,9.3,4677.9,34794560.0
13,22,0,13,1,0,29.19,69.46,458,8.8,4030.4,29578072.0
22,23,2,6,1,0,29.33,68.33,509,7.7,3919.3,28758204.0
16,22,3,17,1,0,29.27,68.72,638,7.4,4721.2,35263884.0
22,22,3,13,1,0,29.42,68.36,735,7.9,5806.5,35841900.0
8,21,1,6,7,0,29.53,67.96,454,8.3,3768.2,27807916.0
15,22,0,9,1,0,29.57,67.29,366,7.6,2781.6,20423334.0
6,22,0,6,1,0,29.65,67.06,341,8.8,3000.8,22317892.0
14,22,0,17,1,0,29.7,66.69,377,8.4,3166.8,23315546.0
13,22,1,5,1,0,29.69,66.89,510,8.4,4284.0,31528696.0
6,20,1,14,1,0,29.48,67.82,410,7.8,3198.0,23576210.0
8,19,1,12,1,0,29.54,67.62,346,8.3,2871.8,21318098.0
9,18,0,6,1,0,29.52,68.06,191,8.5,1623.5,11578180.0
18,23,3,14,12,0,29.67,66.72,633,8.9,5633.7,35841900.0
17,23,2,8,1,0,29.77,65.89,492,7.8,3837.6,28146936.0
23,22,1,15,1,0,29.7,66.56,499,7.8,3892.2,28488912.0
9,17,3,10,1,0,29.57,66.86,255,7.7,1963.5,13878914.0
18,23,1,20,1,0,29.55,67.19,586,8.5,4981.0,35841900.0
11,23,3,11,1,0,29.59,67.12,375,8.9,3337.5,24795930.0
20,23,0,17,1,0,29.37,68.32,429,7.9,3389.1,24743992.0
20,22,0,11,1,0,29.27,69.16,419,8.7,3645.3,26758080.0
13,22,3,15,1,0,29.11,69.22,485,8.5,4122.5,30274840.0
15,22,1,22,12,0,29.12,68.79,688,7.9,5435.2,35841900.0
23,22,1,22,1,0,29.05,68.72,523,7.7,4027.1,29467502.0
20,22,3,17,1,0,29.0,68.69,514,8.9,4574.6,33760150.0
23,22,1,9,1,0,28.92,69.26,478,9.2,4397.6,32625742.0
10,20,2,10,1,0,28.84,73.6,552,8.7,4802.4,35590788.0
14,23,2,3,1,0,28.43,76.2,471,7.6,3579.6,26380286.0
16,23,0,12,1,0,28.02,78.5,431,9.3,4008.3,29576380.0
15,23,2,20,1,0,27.85,79.0,479,9.1,4358.9,32100168.0
20,23,1,6,12,0,27.75,79.1,686,8.5,5831.0,35841900.0
23,23,1,6,12,0,27.78,79.0,571,9.1,5196.1,35841900.0
16,22,1,20,1,0,27.86,79.1,638,9.2,5869.6,35841900.0
9,18,1,4,7,0,27.73,79.6,259,7.9,2046.1,14521954.0
20,22,2,19,1,0,27.62,80.2,612,7.9,4834.8,35793670.0
22,23,2,20,1,0,27.64,80.0,637,8.3,5287.1,35841900.0
10,18,2,9,1,0,27.8,78.5,415,8.4,3486.0,25748128.0
18,23,0,21,1,0,27.93,77.7,565,7.8,4407.0,32397120.0
10,17,2,5,7,0,27.96,77.6,488,8.3,4050.4,29975862.0
13,22,0,19,1,0,27.89,77.0,597,7.9,4716.3,35029604.0
16,23,1,9,12,0,28.28,76.4,530,7.6,4028.0,29782264.0
13,22,3,14,1,0,28.62,74.7,542,7.9,4281.8,31444506.0
6,19,0,7,1,0,28.59,73.1,334,7.6,2538.4,18496962.0
19,22,1,5,12,0,28.11,73.9,583,9.2,5363.6,35841900.0
10,18,0,7,7,0,27.88,75.6,352,7.6,2675.2,19761642.0
6,19,1,13,1,0,27.96,75.6,533,9.3,4956.9,35841900.0
12,22,0,21,1,0,27.71,74.3,428,7.6,3252.8,23848072.0
15,23,0,5,1,0,28.73,63.65,303,7.4,2242.2,15893292.0
8,20,3,5,1,0,28.21,72.2,356,7.7,2741.2,20297990.0
16,22,3,19,1,0,27.73,74.1,570,9.2,5244.0,35841900.0
11,22,3,6,1,0,27.55,74.8,357,8.1,2891.7,21465056.0
8,18,2,17,1,0,27.41,75.2,438,8.5,3723.0,27426094.0
19,22,0,20,12,0,27.61,75.6,756,7.8,5896.8,35841900.0
7,23,0,8,1,0,27.48,76.4,280,9.3,2604.0,19787110.0
6,21,2,13,7,0,27.25,76.7,578,9.1,5259.8,35841900.0
12,23,0,6,1,0,27.33,75.8,304,8.9,2705.6,20302962.0
8,20,0,19,1,0,27.63,73.3,529,8.9,4708.1,35028120.0
9,18,3,22,1,0,27.75,72.5,520,8.9,4628.0,34268756.0
17,23,2,22,1,0,27.2,75.3,719,8.4,6039.6,35841900.0
9,20,1,3,1,0,26.95,76.8,391,7.7,3010.7,22236690.0
8,18,0,7,1,0,26.8,77.3,391,8.1,3167.1,23330402.0
13,23,1,7,1,0,26.82,77.4,511,9.2,4701.2,35055628.0
10,22,0,5,1,0,27.07,76.8,366,8.5,3111.0,22974758.0
23,22,0,7,1,0,27.17,76.0,573,8.2,4698.6,34857184.0
8,18,2,13,1,0,26.65,77.1,511,8.5,4343.5,32022666.0
18,22,0,4,1,0,26.35,77.7,348,9.3,3236.4,24121730.0
11,23,2,22,1,0,26.39,77.7,615,8.9,5473.5,35841900.0
11,22,2,15,1,0,26.99,75.1,593,7.6,4506.8,33325190.0
17,23,1,15,1,0,27.39,71.5,552,8.8,4857.6,35837300.0
22,23,3,16,1,0,27.38,69.76,564,8.2,4624.8,34077604.0
20,23,1,10,12,0,27.61,67.89,551,7.4,4077.4,30249126.0
12,22,1,18,12,0,27.7,67.16,676,9.1,6151.6,35841900.0
19,22,2,12,12,0,27.87,65.86,781,8.3,6482.3,35841900.0
9,20,0,22,7,0,27.89,65.56,472,8.3,3917.6,28845832.0
8,18,1,17,1,0,26.92,70.8,570,8.1,4617.0,34202464.0
18,22,1,9,1,0,26.62,70.8,483,8.4,4057.2,29751532.0
22,23,1,18,1,0,26.89,68.82,517,7.8,4032.6,29502776.0
7,17,1,19,1,0,27.04,66.52,333,8.8,2930.4,21939742.0
11,23,3,22,1,0,27.12,68.96,543,8.1,4398.3,32217388.0
19,22,0,16,1,0,26.73,74.5,563,8.2,4616.6,34142500.0
20,22,0,21,1,0,26.2,77.1,531,8.1,4301.1,31538936.0
6,21,2,14,7,0,26.04,78.0,459,7.9,3626.1,26854484.0
13,23,1,14,1,0,25.99,78.5,436,8.5,3706.0,27174018.0
9,23,2,16,1,0,25.82,78.4,484,8.5,4114.0,30180186.0
7,17,1,11,1,0,25.58,77.4,344,9.3,3199.2,23971782.0
8,22,3,4,1,0,25.84,76.7,333,7.6,2530.8,18573512.0
19,23,0,9,1,0,26.01,75.7,423,7.4,3130.2,22973430.0
18,22,1,7,1,0,26.07,75.5,451,9.3,4194.3,31165526.0
11,23,3,16,1,0,26.17,75.5,628,8.2,5149.6,35841900.0
9,22,1,3,1,0,26.4,75.1,336,8.3,2788.8,20687112.0
16,22,3,12,1,0,26.79,74.0,424,8.1,3434.4,25262226.0
10,21,3,20,1,0,26.62,73.0,607,8.1,4916.7,35841900.0
21,22,2,13,1,0,26.27,73.0,523,9.1,4759.3,35446596.0
8,17,0,15,1,0,26.05,70.1,250,8.5,2125.0,15104834.0
18,23,0,22,1,0,26.16,66.62,504,7.4,3729.6,27292188.0
18,23,3,19,1,0,26.18,65.86,726,9.2,6679.2,35841900.0
11,23,1,18,1,0,26.28,65.52,446,8.5,3791.0,27758834.0
13,22,2,11,1,0,26.36,65.29,401,7.4,2967.4,21905840.0
5,19,1,15,1,0,26.35,63.99,474,9.1,4313.4,31974208.0
8,19,3,9,1,0,26.33,63.92,564,7.4,4173.6,30966588.0
9,17,1,13,1,0,26.38,63.72,394,8.3,3270.2,24168582.0
11,23,1,13,1,0,26.4,63.39,459,8.9,4085.1,30063784.0
16,22,0,22,1,0,26.42,63.62,439,9.1,3994.9,29412502.0
13,23,3,19,1,0,26.36,64.15,726,7.6,5517.6,35841900.0
22,22,0,7,1,0,26.33,64.42,334,7.4,2471.6,17803714.0
14,22,1,12,12,0,26.29,64.49,619,7.7,4766.3,35626550.0
8,19,0,9,7,0,26.29,64.49,287,7.8,2238.6,16119334.0
21,22,2,8,1,0,26.38,64.72,457,8.4,3838.8,28198268.0
11,23,3,10,1,0,26.41,65.36,464,9.2,4268.8,31595604.0
6,20,2,7,7,0,26.53,65.22,472,7.9,3728.8,27617664.0
9,18,3,8,1,0,26.91,64.25,450,7.8,3510.0,26007422.0
12,22,0,3,1,0,27.39,62.99,366,8.2,3001.2,22125944.0
11,23,1,7,1,0,27.91,61.62,377,7.4,2789.8,20531256.0
7,19,2,4,7,0,28.36,60.92,314,8.3,2606.2,19517146.0
20,22,3,19,1,0,28.62,60.19,592,7.9,4676.8,34632384.0
13,22,2,10,12,0,29.14,58.82,545,7.6,4142.0,30717488.0
8,17,1,15,1,0,29.66,56.72,291,8.3,2415.3,17647590.0
18,23,1,20,1,0,30.08,55.45,581,8.1,4706.1,34877932.0
17,22,2,21,1,0,31.04,51.22,582,7.7,4481.4,33067258.0
9,20,2,10,1,0,31.95,43.65,413,7.8,3221.4,23784238.0
7,20,1,11,1,0,32.78,31.68,435,7.7,3349.5,24695602.0
8,23,2,7,1,0,33.07,31.18,321,7.8,2503.8,18340750.0
23,22,0,10,1,0,33.56,30.51,388,8.8,3414.4,25077050.0
10,19,0,14,7,0,33.51,32.01,503,8.1,4074.3,30058526.0
8,17,3,6,1,0,33.31,31.81,522,8.3,4332.6,32005492.0
13,23,0,6,1,0,33.4,32.88,445,8.2,3649.0,26755006.0
11,22,2,10,1,0,33.23,32.78,552,7.7,4250.4,31360402.0
9,21,2,15,7,0,33.13,33.44,587,7.8,4578.6,33991670.0
12,22,3,6,1,0,33.14,34.48,588,8.3,4880.4,35841900.0
23,23,0,7,1,0,33.19,35.68,358,9.1,3257.8,24132060.0
22,23,3,13,1,0,33.23,36.25,552,8.2,4526.4,33316640.0
18,22,0,17,1,0,33.45,34.88,470,7.7,3619.0,26516374.0
13,23,0,17,12,0,33.81,33.38,422,8.5,3587.0,26598766.0
12,22,2,13,1,0,33.42,41.58,402,7.8,3135.6,23100902.0
17,23,1,7,1,0,31.51,49.72,314,8.5,2669.0,19827468.0
6,21,1,22,1,0,30.46,53.58,590,8.9,5251.0,35841900.0
7,18,2,12,1,0,30.21,54.22,496,8.7,4315.2,31866872.0
12,22,2,7,1,0,30.75,51.62,521,8.7,4532.7,33495580.0
8,23,0,12,7,0,30.94,51.58,361,9.3,3357.3,25110116.0
20,23,2,9,1,0,30.65,53.28,404,7.6,3070.4,22592490.0
16,22,3,9,1,0,30.62,52.62,418,8.3,3469.4,25554190.0
8,20,1,9,1,0,30.92,50.85,505,8.9,4494.5,33321622.0
19,22,3,13,1,0,31.11,49.68,583,8.5,4955.5,35841900.0
17,23,1,17,1,0,30.85,51.25,675,8.9,6007.5,35841900.0
12,23,1,21,1,0,30.54,51.98,572,8.2,4690.4,34715456.0
23,23,3,12,12,0,30.67,51.88,714,8.3,5926.2,35841900.0
23,22,2,17,1,0,31.04,50.38,755,7.9,5964.5,35841900.0
13,22,1,9,12,0,31.02,50.08,591,8.3,4905.3,35841900.0
17,23,1,20,1,0,31.02,49.42,498,9.3,4631.4,34501610.0
15,23,2,8,1,0,31.24,48.98,471,7.7,3626.7,26686728.0
16,22,3,4,1,0,31.24,48.75,596,7.6,4529.6,33548378.0
13,22,0,16,1,0,31.36,48.55,403,8.4,3385.2,24821612.0
8,23,0,10,1,0,31.4,47.18,480,8.8,4224.0,31143112.0
19,23,1,8,1,0,31.06,47.68,369,8.4,3099.6,22881702.0
21,22,3,4,12,0,31.03,47.85,714,9.3,6640.2,35841900.0
13,23,2,7,12,0,30.89,50.15,718,7.6,5456.8,35841900.0
16,23,3,7,1,0,30.56,52.02,409,8.1,3312.9,24416164.0
14,23,2,17,12,0,30.19,53.42,487,8.8,4285.6,31695506.0
15,23,3,21,12,0,29.89,55.25,760,8.1,6156.0,35841900.0
11,22,1,6,1,0,29.59,57.39,424,8.7,3688.8,27142084.0
13,22,0,13,1,0,29.19,59.79,406,8.2,3329.2,24420272.0
10,18,2,18,1,0,28.94,60.65,603,8.7,5246.1,35841900.0
8,17,0,12,1,0,28.7,61.92,471,7.8,3673.8,27087302.0
21,23,2,13,1,0,28.63,62.62,630,7.6,4788.0,35669910.0
21,23,2,12,1,0,28.62,63.79,695,7.4,5143.0,35841900.0
13,23,0,22,1,0,28.56,64.75,520,8.4,4368.0,32035118.0
10,20,2,19,1,0,28.44,65.92,606,7.6,4605.6,34201860.0
6,20,1,19,1,0,28.33,66.66,534,8.1,4325.4,31810514.0
10,17,3,16,1,0,28.28,67.39,469,7.6,3564.4,26400446.0
16,23,2,8,1,0,28.2,68.19,595,7.4,4403.0,32605052.0
18,22,2,5,1,0,28.05,70.2,441,7.6,3351.6,24659730.0
16,23,0,20,1,0,27.92,71.2,639,7.7,4920.3,35841900.0
23,23,1,5,1,0,27.86,71.7,370,7.6,2812.0,20645836.0
10,19,1,17,1,0,27.71,73.6,355,7.8,2769.0,20445734.0
13,23,1,4,1,0,27.62,74.4,496,8.7,4315.2,31781804.0
13,23,2,20,1,0,27.58,74.6,534,7.8,4165.2,30531536.0
23,22,2,9,1,0,27.57,75.0,472,8.8,4153.6,30581004.0
23,23,1,10,12,0,27.51,76.2,702,7.7,5405.4,35841900.0
15,22,2,19,1,0,27.38,77.4,679,7.8,5296.2,35841900.0
17,22,0,3,12,0,27.24,78.0,507,7.6,3853.2,28548452.0
8,17,1,7,7,0,27.24,78.7,450,9.2,4140.0,30880568.0
16,23,2,20,1,0,27.3,79.3,696,7.6,5289.6,35841900.0
7,21,0,22,7,0,27.31,80.3,617,8.5,5244.5,35841900.0
19,23,2,8,1,0,27.25,81.4,506,8.3,4199.8,30820928.0
15,22,0,12,1,0,27.16,82.1,347,8.3,2880.1,21316732.0
7,21,1,21,1,0,27.1,82.5,498,7.6,3784.8,27763490.0
6,20,2,3,1,0,27.07,82.9,230,8.7,2001.0,14514628.0
10,20,1,22,1,0,27.04,83.3,511,8.1,4139.1,30367806.0
7,20,0,4,7,0,26.99,83.7,233,8.8,2050.4,15006740.0
10,20,1,7,7,0,26.96,84.1,417,7.7,3210.9,23804222.0
15,23,1,9,12,0,26.88,84.7,677,9.2,6228.4,35841900.0
6,23,3,11,1,0,26.82,85.0,501,8.4,4208.4,30905722.0
15,23,0,16,1,0,26.75,85.3,509,9.1,4631.9,34412440.0
10,17,2,14,7,0,26.61,85.9,532,8.8,4681.6,34836116.0
18,22,0,14,1,0,26.55,86.0,498,7.6,3784.8,27688520.0
14,23,1,10,1,0,26.58,86.1,511,8.1,4139.1,30356496.0
13,22,1,18,1,0,26.65,85.9,512,9.3,4761.6,35512850.0
18,22,3,17,1,0,26.66,85.8,731,8.2,5994.2,35841900.0
8,19,2,17,1,0,26.57,85.7,606,7.8,4726.8,35118320.0
23,23,2,16,1,0,26.32,85.9,541,8.5,4598.5,33856024.0
21,23,1,17,1,0,26.14,86.0,567,8.5,4819.5,35689696.0
13,23,2,6,1,0,26.22,85.7,554,8.9,4930.6,35841900.0
22,22,2,14,1,0,26.27,85.2,583,9.2,5363.6,35841900.0
22,22,2,12,1,0,26.43,84.8,606,7.8,4726.8,35112370.0
18,22,2,13,1,0,26.49,84.1,412,9.3,3831.6,28417250.0
15,22,0,10,1,0,26.5,83.7,338,7.6,2568.8,18699260.0
21,23,3,4,1,0,26.53,83.2,598,8.4,5023.2,35841900.0
7,23,1,9,1,0,26.5,83.0,293,7.4,2168.2,15367462.0
21,23,3,20,1,0,26.48,83.5,556,7.9,4392.4,32183698.0
23,23,3,20,1,0,26.33,84.5,582,7.6,4423.2,32545060.0
21,23,2,18,1,0,26.22,85.5,658,8.3,5461.4,35841900.0
10,19,1,4,1,0,26.08,86.6,328,8.7,2853.6,21320152.0
8,17,2,4,1,0,26.02,87.1,416,8.9,3702.4,27435456.0
9,19,3,20,1,0,26.0,87.8,641,7.7,4935.7,35841900.0
21,23,3,3,1,0,26.02,87.9,574,8.8,5051.2,35841900.0
10,17,1,15,1,0,25.88,88.2,365,8.1,2956.5,21906244.0
7,22,3,11,1,0,25.8,88.5,424,9.1,3858.4,28578200.0
20,22,3,4,1,0,25.81,88.7,518,9.3,4817.4,35802320.0
17,23,0,4,12,0,25.86,88.9,520,7.8,4056.0,29961230.0
9,23,0,17,1,0,25.86,89.1,589,8.5,5006.5,35841900.0
22,22,1,3,1,0,25.82,89.4,534,8.1,4325.4,31808198.0
6,21,3,15,1,0,25.8,89.5,474,8.9,4218.6,31142596.0
19,23,0,19,1,0,25.81,90.0,530,8.9,4717.0,35032724.0
18,23,2,21,1,0,25.97,89.9,639,8.4,5367.6,35841900.0
17,23,1,11,1,0,25.89,90.1,645,7.4,4773.0,35638200.0
12,23,2,18,1,0,25.88,90.2,567,7.4,4195.8,30917908.0
9,20,1,5,1,0,25.83,90.2,422,9.1,3840.2,28414462.0
18,22,3,12,1,0,25.77,90.5,591,8.3,4905.3,35841900.0
22,22,1,10,1,0,25.8,90.5,540,8.8,4752.0,35291024.0
10,17,1,4,1,0,25.73,90.7,337,8.4,2830.8,21041806.0
