Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Temperature,Humidity,MonthlyHours,TariffRate,ElectricityBill
20,23,1,16,12,0,18.2,91.5,580,7.6,4408
6,23,2,12,1,0,18.23,91.4,403,8.1,3264.3
22,22,3,17,1,0,18.31,91.5,727,8.1,5888.7
14,23,1,15,1,0,18.45,91.6,523,8.7,4550.1
17,23,2,22,12,0,18.56,91.6,819,7.7,6306.3
7,18,1,9,1,0,18.76,91.9,234,8.4,1965.6
6,18,0,20,1,0,18.92,91.9,319,9.1,2902.9
14,23,2,17,12,0,19.13,91.7,787,7.8,6138.6
6,21,1,17,1,0,19.32,92,401,7.6,3047.6
8,21,0,21,1,0,19.56,91.7,531,9.3,4938.3
9,17,2,20,7,0,19.42,91.2,599,8.8,5271.2
11,22,0,16,1,0,19.42,91.6,392,8.4,3292.8
22,23,3,19,12,0,19.86,91.8,697,8.3,5785.1
15,23,3,5,1,0,20.57,90.1,518,8.8,4558.4
12,23,1,11,12,0,21.32,86.3,666,8.9,5927.4
9,17,3,18,1,0,21.84,82.8,444,7.9,3507.6
20,22,3,19,1,0,21.86,82.5,645,9.1,5869.5
7,19,3,17,7,0,22.65,78.5,435,8.9,3871.5
14,22,0,17,1,0,22.7,69.85,422,9.2,3882.4
23,23,3,5,1,0,22.46,69.95,409,8.8,3599.2
5,17,0,10,1,0,22.56,69.68,268,7.9,2117.2
10,21,2,9,1,0,22.73,67.54,312,8.1,2527.2
15,22,1,14,12,0,22.83,67.38,530,7.4,3922
23,23,3,8,1,0,23.11,65.04,564,8.3,4681.2
7,17,3,14,1,0,23.24,63.48,513,8.9,4565.7
16,22,3,5,1,0,23.22,64.34,406,8.1,3288.6
7,18,1,10,7,0,23.66,63.21,411,9.2,3781.2
7,21,1,15,1,0,23.6,62.24,532,8.8,4681.6
14,23,2,14,1,0,22.73,69.41,598,8.4,5023.2
15,22,2,13,1,0,21.8,74.4,480,7.7,3696
10,17,3,15,7,0,21.21,78,625,8.7,5437.5
16,22,0,18,12,0,20.8,80.9,512,8.5,4352
12,22,1,22,1,0,20.73,81.7,566,9.1,5150.6
19,23,2,3,1,0,20.66,82.3,404,9.3,3757.2
16,23,2,10,1,0,20.72,83,476,7.6,3617.6
16,23,3,15,1,0,20.76,83.7,550,8.4,4620
13,23,1,22,1,0,20.72,83.8,437,9.3,4064.1
19,22,3,19,12,0,20.72,84,801,7.7,6167.7
17,23,3,18,1,0,20.88,83.9,651,8.5,5533.5
19,23,2,22,1,0,21.06,83.5,566,8.8,4980.8
10,17,1,19,1,0,21.34,81.2,556,7.7,4281.2
6,17,0,18,1,0,21.49,78.7,307,8.2,2517.4
12,22,2,3,1,0,21.23,78.7,315,9.2,2898
6,18,3,7,1,0,20.67,80.6,417,9.1,3794.7
8,19,2,4,1,0,20.64,81,388,8.9,3453.2
17,22,3,14,1,0,20.79,79.8,535,8.3,4440.5
9,21,1,22,1,0,20.8,80.7,532,9.1,4841.2
7,22,0,15,1,0,20.78,81.3,356,9.2,3275.2
6,22,2,14,1,0,20.84,81.7,596,8.5,5066
13,22,0,3,1,0,21.05,82.2,463,8.3,3842.9
10,17,0,21,1,0,21.09,83,433,8.5,3680.5
9,20,3,5,1,0,21.3,83.2,380,9.3,3534
13,22,2,12,1,0,21.16,82.4,408,8.1,3304.8
5,18,3,20,1,0,21.34,81.7,456,7.6,3465.6
21,23,2,12,12,0,21.47,80.1,796,8.5,6766
8,20,0,18,1,0,21.69,78.4,441,8.9,3924.9
19,23,3,8,1,0,21.76,77,623,8.8,5482.4
6,21,2,12,1,0,21.82,76.1,446,8.3,3701.8
9,17,1,10,1,0,21.77,74.9,276,7.7,2125.2
12,22,3,14,1,0,21.74,73.9,615,8.8,5412
14,23,1,7,1,0,21.72,72.5,376,7.9,2970.4
14,23,2,8,12,0,21.98,67.97,548,7.8,4274.4
19,23,1,12,1,0,21.98,66.1,441,8.4,3704.4
14,22,1,6,1,0,21.99,65.37,548,7.6,4164.8
22,23,2,11,1,0,21.87,66.2,664,7.8,5179.2
20,23,3,22,1,0,21.89,65.4,735,7.7,5659.5
7,19,2,18,7,0,21.87,65.33,422,9.1,3840.2
19,23,1,3,1,0,21.88,65.47,549,8.2,4501.8
8,23,0,9,7,0,21.7,67.27,546,8.4,4586.4
11,22,2,8,1,0,21.46,68.77,381,8.5,3238.5
7,20,0,9,7,0,21.14,70.6,409,8.3,3394.7
21,22,1,9,1,0,21,71,379,7.6,2880.4
13,23,0,4,1,0,20.98,70.8,467,8.9,4156.3
5,23,1,17,7,0,20.93,71.1,645,9.3,5998.5
6,21,1,9,1,0,20.9,70.9,518,7.7,3988.6
8,18,3,13,1,0,20.96,70.6,568,8.2,4657.6
13,22,3,4,1,0,20.8,71.1,471,7.6,3579.6
22,23,3,7,1,0,20.75,70.9,505,8.2,4141
20,22,2,21,12,0,20.86,70.6,658,8.4,5527.2
7,21,3,18,1,0,20.93,68.67,670,7.4,4958
6,23,0,7,1,0,20.94,68.27,442,9.2,4066.4
12,23,3,9,1,0,20.94,67.7,403,8.2,3304.6
13,23,3,19,1,0,20.91,67.73,755,8.1,6115.5
22,22,1,7,12,0,20.81,68.53,631,8.9,5615.9
6,19,1,20,7,0,20.68,69.67,627,8.2,5141.4
9,21,0,19,1,0,20.64,69.57,605,8.3,5021.5
19,22,2,7,1,0,20.71,69.53,449,8.1,3636.9
19,23,1,18,12,0,20.58,69.67,656,9.2,6035.2
22,22,0,12,1,0,20.62,69.67,513,9.1,4668.3
22,23,2,8,1,0,20.71,69.3,685,8.5,5822.5
17,22,1,13,1,0,20.66,68.97,588,7.7,4527.6
5,22,3,6,1,0,20.72,68.3,357,8.5,3034.5
16,22,1,17,1,0,20.71,67.9,640,8.5,5440
12,23,2,6,1,0,20.83,67.23,547,9.2,5032.4
7,22,1,17,1,0,20.82,66.7,517,8.7,4497.9
15,23,2,22,1,0,20.72,66.77,533,7.8,4157.4
20,23,2,15,1,0,20.81,65.83,585,8.1,4738.5
18,23,0,9,1,0,20.7,66.63,514,7.7,3957.8
20,22,0,5,1,0,20.61,66.73,573,7.8,4469.4
11,23,2,8,12,0,20.73,66.03,487,9.3,4529.1
15,22,1,11,1,0,20.81,65.4,383,7.9,3025.7
8,19,2,15,1,0,20.87,65.27,407,8.9,3622.3
20,22,3,9,1,0,21,63.73,555,8.4,4662
5,21,1,21,1,0,20.88,63.93,386,8.8,3396.8
19,23,2,7,1,0,20.82,64.03,416,9.1,3785.6
20,22,1,7,1,0,20.86,64.13,378,8.4,3175.2
14,23,3,14,1,0,20.83,64.17,571,8.2,4682.2
19,22,0,22,1,0,20.73,65.6,660,8.7,5742
16,23,1,9,1,0,20.63,66.47,615,8.9,5473.5
19,23,2,17,1,0,20.85,66.27,551,9.2,5069.2
7,17,0,22,1,0,20.89,64.17,392,9.2,3606.4
14,22,0,8,1,0,21.11,63.57,544,7.9,4297.6
11,22,0,6,1,0,20.88,64.9,482,7.6,3663.2
7,18,2,20,1,0,20.68,65.33,540,8.7,4698
20,22,1,12,1,0,21.07,63.77,532,8.2,4362.4
22,23,1,18,1,0,20.98,62.4,725,8.9,6452.5
15,23,2,15,1,0,20.89,62.6,666,8.1,5394.6
9,22,2,17,1,0,20.84,64,608,8.9,5411.2
15,22,1,5,1,0,20.67,64.5,517,7.4,3825.8
21,23,3,8,1,0,20.78,64.67,477,8.1,3863.7
14,23,0,17,1,0,21.31,60.73,415,9.3,3859.5
22,22,3,11,1,0,21.56,58.5,571,7.4,4225.4
10,21,0,10,7,0,21.19,61.87,506,8.5,4301
19,23,1,20,1,0,20.77,62.83,617,8.4,5182.8
19,23,3,13,1,0,20.72,62.93,499,8.3,4141.7
10,21,2,16,7,0,20.66,63.03,444,8.3,3685.2
17,22,1,7,1,0,20.52,64,433,7.4,3204.2
10,18,3,7,1,0,20.44,64.04,438,8.5,3723
19,22,3,3,1,0,20.29,64.74,513,8.3,4257.9
9,20,2,22,1,0,20.54,63.74,488,8.4,4099.2
10,17,1,22,1,0,20.31,63.7,456,8.5,3876
17,23,1,11,1,0,20.26,64.34,517,8.9,4601.3
17,22,2,16,1,0,20.15,64.98,657,9.2,6044.4
8,19,0,11,1,0,20.25,64.24,346,8.5,2941
17,22,3,13,1,0,20.31,63.57,539,8.2,4419.8
14,22,3,22,1,0,20.66,63.04,620,7.8,4836
19,23,1,15,1,0,20.7,61.51,569,8.7,4950.3
22,22,2,16,1,0,21.01,59.81,601,8.9,5348.9
18,23,0,15,1,0,20.89,60.01,428,8.3,3552.4
18,22,1,21,1,0,20.51,61.11,556,7.8,4336.8
11,23,0,15,12,0,20.81,60.67,619,8.8,5447.2
19,23,3,9,1,0,21.13,58.41,489,7.7,3765.3
20,22,3,3,12,0,21.23,57.97,503,7.4,3722.2
6,20,3,22,1,0,21.22,57.94,368,8.7,3201.6
10,19,1,5,1,0,21.25,58.1,295,7.8,2301
8,23,2,11,1,0,21.64,55.3,411,7.8,3205.8
12,22,0,11,1,0,21.74,55.2,269,8.7,2340.3
15,22,0,19,1,0,21.53,57.04,459,8.1,3717.9
19,22,1,7,1,0,21.54,57.27,547,8.9,4868.3
12,22,2,17,1,0,21.52,57.47,573,8.4,4813.2
7,18,0,3,1,0,21.38,58.64,382,8.7,3323.4
16,23,0,8,1,0,21.37,58.57,477,8.8,4197.6
14,22,3,7,1,0,21.52,56.07,637,7.9,5032.3
5,18,0,11,1,0,21.13,59.87,345,8.1,2794.5
13,22,0,18,1,0,20.63,63.41,612,8.3,5079.6
22,22,1,22,12,0,20.33,65.31,634,8.7,5515.8
23,22,3,12,1,0,20.15,66.31,666,8.8,5860.8
12,23,0,14,12,0,20.19,66.44,454,7.9,3586.6
18,23,3,22,1,0,20.33,65.58,804,8.2,6592.8
21,22,0,18,1,0,20.39,66.38,566,7.7,4358.2
23,23,1,6,1,0,20.39,66.48,393,8.1,3183.3
19,22,0,3,1,0,20.52,65.91,521,7.9,4115.9
8,21,3,14,7,0,20.87,65.81,576,7.7,4435.2
19,22,1,11,1,0,21.11,63.68,562,9.1,5114.2
6,20,0,14,7,0,21.28,62.21,565,7.6,4294
18,22,2,13,1,0,20.7,66.28,493,8.9,4387.7
14,23,2,19,1,0,20.15,70.5,595,7.9,4700.5
15,22,0,5,1,0,20.1,71.2,336,7.4,2486.4
23,23,1,19,1,0,20.18,71.8,589,8.7,5124.3
11,23,1,19,1,0,20.02,73.5,604,7.6,4590.4
16,23,1,22,1,0,20.12,73.6,693,8.7,6029.1
7,20,3,7,1,0,20.49,72.6,414,9.3,3850.2
19,23,0,21,1,0,20.7,72.5,535,8.5,4547.5
23,23,1,20,1,0,20.89,72.7,586,7.8,4570.8
9,17,0,4,1,0,20.51,70.9,224,8.4,1881.6
10,17,2,12,1,0,20.49,71.5,388,8.1,3142.8
13,22,3,13,1,0,20.19,74,616,8.2,5051.2
20,23,0,21,1,0,19.84,74.3,681,8.4,5720.4
19,23,2,5,12,0,19.32,76.4,470,7.4,3478
17,23,1,5,12,0,18.63,78.3,605,8.8,5324
8,22,2,11,1,0,18.12,80.8,472,8.7,4106.4
12,23,3,11,1,0,17.71,82,552,7.4,4084.8
22,22,3,21,12,0,17.48,83,870,7.8,6786
16,22,2,15,1,0,17.24,84,560,8.4,4704
5,18,0,19,1,0,16.93,84.8,400,8.5,3400
23,22,3,12,1,0,16.92,85.9,551,8.1,4463.1
9,19,3,10,1,0,16.92,86.9,373,9.2,3431.6
20,22,2,20,1,0,16.8,87.5,725,8.3,6017.5
9,20,2,20,1,0,16.72,88.1,637,9.2,5860.4
5,19,3,17,1,0,16.6,88.5,451,8.7,3923.7
15,22,0,8,1,0,16.51,88.8,429,8.9,3818.1
11,23,0,6,1,0,16.41,88.8,285,9.1,2593.5
8,20,1,13,1,0,16.32,89.2,535,7.7,4119.5
6,18,0,6,7,0,16.4,89.1,428,7.9,3381.2
11,23,3,16,1,0,16.29,88.9,513,7.7,3950.1
14,23,3,8,1,0,16.37,89.1,426,8.7,3706.2
9,21,0,7,1,0,16.21,88.8,268,8.8,2358.4
21,23,1,15,1,0,16.24,88.8,536,7.9,4234.4
9,20,2,5,1,0,16.4,88.7,415,8.1,3361.5
10,20,2,11,1,0,16.39,88.2,396,7.9,3128.4
20,22,0,19,1,0,16.64,88,579,8.1,4689.9
19,23,2,21,1,0,16.88,87.2,545,8.2,4469
11,23,2,14,12,0,17.09,86.3,559,7.9,4416.1
11,23,2,14,1,0,17.31,85,580,8.3,4814
23,23,0,10,1,0,17.45,83.7,421,8.1,3410.1
19,22,2,21,1,0,17.62,82.5,703,8.2,5764.6
15,22,1,9,1,0,17.69,80.9,541,7.9,4273.9
11,22,3,12,1,0,17.73,80.3,639,7.4,4728.6
15,22,3,7,1,0,17.76,79.9,568,9.1,5168.8
18,22,2,22,1,0,17.75,80.1,726,8.5,6171
13,23,0,12,12,0,17.71,80.6,473,8.2,3878.6
21,22,2,7,12,0,17.62,80.3,593,8.4,4981.2
15,22,3,14,1,0,17.94,78.2,461,8.7,4010.7
8,19,3,10,1,0,18.15,74.8,346,7.8,2698.8
20,23,1,11,1,0,18.14,73.9,555,8.9,4939.5
23,22,3,15,1,0,18.31,72.8,571,7.8,4453.8
6,20,3,12,1,0,18.98,66.71,556,8.4,4670.4
18,23,1,17,1,0,19.31,62.4,456,7.4,3374.4
7,21,0,14,7,0,19.38,61.74,465,7.9,3673.5
23,23,0,20,1,0,19.18,65.61,587,7.4,4343.8
16,22,2,6,1,0,18.51,68.88,597,8.9,5313.3
7,19,2,14,7,0,18.29,69.98,613,8.8,5394.4
5,20,3,15,1,0,18.93,67.81,369,9.2,3394.8
6,23,1,17,1,0,19.12,65.27,472,8.9,4200.8
7,17,3,13,1,0,19.29,64.81,556,9.1,5059.6
8,23,0,21,1,0,18.6,68.08,434,9.1,3949.4
11,22,3,20,1,0,18.32,69.58,598,7.8,4664.4
15,22,3,6,1,0,18.1,70.7,641,8.8,5640.8
15,22,1,18,1,0,18.19,70.4,488,8.7,4245.6
11,22,2,5,1,0,18.22,70.1,358,7.8,2792.4
19,22,3,19,1,0,18.47,69.01,663,7.4,4906.2
17,23,0,19,12,0,18.62,67.41,761,9.2,7001.2
16,23,2,21,1,0,18.53,67.31,710,9.3,6603
9,19,0,14,7,0,18.51,67.91,541,7.9,4273.9
23,22,0,12,1,0,18.38,68.38,415,8.7,3610.5
9,23,3,14,1,0,18.35,68.81,582,8.8,5121.6
18,22,1,20,1,0,18.27,69.24,548,7.9,4329.2
22,23,1,11,12,0,18.29,69.11,730,8.9,6497
15,22,3,17,1,0,18.26,69.58,513,8.7,4463.1
19,23,0,18,12,0,18.14,70.7,621,8.4,5216.4
19,22,1,11,1,0,18.02,71,564,7.8,4399.2
7,21,0,16,1,0,18.28,71,384,7.7,2956.8
19,23,0,15,1,0,18.23,69.88,633,7.8,4937.4
17,23,1,13,1,0,18.01,71.2,509,7.7,3919.3
5,18,2,9,1,0,17.85,71.8,481,7.9,3799.9
9,17,3,15,1,0,17.81,71.8,430,8.5,3655
22,22,0,6,1,0,18.01,71,301,8.2,2468.2
7,22,1,8,1,0,18.04,70.3,358,8.5,3043
5,23,2,22,7,0,17.99,70.1,629,7.8,4906.2
8,23,0,17,1,0,18.07,69.55,514,8.4,4317.6
5,22,2,3,7,0,18.13,68.98,390,7.6,2964
15,22,0,16,1,0,18,69.05,554,8.5,4709
11,22,1,15,1,0,17.7,69.91,414,7.8,3229.2
21,23,3,20,1,0,17.76,69.85,718,9.1,6533.8
15,22,1,16,1,0,17.79,68.81,375,7.9,2962.5
15,22,2,12,12,0,17.68,69.21,750,7.7,5775
19,23,0,5,1,0,17.62,69.25,366,8.9,3257.4
22,23,2,16,1,0,17.74,68.15,675,7.6,5130
5,21,2,16,1,0,17.81,67.68,586,7.4,4336.4
7,20,2,17,1,0,17.76,68.35,483,8.8,4250.4
23,23,2,14,1,0,17.72,69.25,610,7.8,4758
19,23,1,14,1,0,17.82,69.31,482,9.2,4434.4
17,23,2,9,1,0,17.79,69.18,488,7.7,3757.6
12,23,2,3,1,0,17.88,69.11,522,9.3,4854.6
12,23,2,11,1,0,17.83,68.81,588,8.9,5233.2
5,21,0,5,1,0,17.59,69.68,216,8.1,1749.6
18,22,0,3,1,0,17.43,70,469,7.4,3470.6
13,22,2,13,1,0,17.37,70.2,640,9.3,5952
21,23,3,22,1,0,16.98,71.9,631,9.1,5742.1
18,23,1,6,12,0,16.54,74.1,505,7.4,3737
16,22,2,4,1,0,16.82,74.6,515,7.7,3965.5
13,23,2,16,1,0,17.41,72.9,534,8.7,4645.8
13,22,1,4,1,0,17.6,70.7,527,7.9,4163.3
6,23,2,3,1,0,17.72,70.3,495,9.3,4603.5
23,23,2,21,1,0,17.94,69.21,772,8.4,6484.8
21,22,0,19,1,0,17.91,69.51,501,8.8,4408.8
22,23,2,6,1,0,17.83,70.3,377,7.6,2865.2
23,23,1,22,1,0,17.81,70.4,575,8.5,4887.5
14,23,2,4,1,0,18.06,67.24,592,7.4,4380.8
19,23,2,5,12,0,18.08,65.78,638,7.4,4721.2
12,23,3,17,1,0,17.93,68.21,708,8.2,5805.6
14,22,2,22,1,0,17.8,68.71,613,8.7,5333.1
7,17,1,4,1,0,17.7,69.65,391,7.9,3088.9
9,19,3,6,1,0,17.83,69.25,409,9.1,3721.9
11,22,0,9,1,0,17.99,67.88,307,7.9,2425.3
13,23,3,11,1,0,18.06,66.54,609,8.1,4932.9
8,20,0,11,1,0,18.06,66.24,406,7.4,3004.4
13,23,1,17,1,0,18.03,67.04,468,8.3,3884.4
13,23,0,6,1,0,17.91,67.54,355,9.1,3230.5
6,21,3,5,1,0,17.93,67.61,443,8.2,3632.6
8,20,2,12,1,0,18.01,67.28,509,7.4,3766.6
11,23,3,14,1,0,18.11,67.28,399,9.1,3630.9
23,23,0,21,1,0,18.23,66.78,621,8.3,5154.3
21,22,3,5,1,0,18.53,66.41,458,8.5,3893
22,22,3,3,1,0,18.92,65.24,404,8.9,3595.6
22,23,1,3,1,0,18.96,65.78,543,7.7,4181.1
17,22,1,3,1,0,18.5,67.65,451,8.5,3833.5
15,22,1,4,12,0,18.09,70.5,599,8.2,4911.8
23,22,3,10,1,0,18.04,72.2,695,8.7,6046.5
11,23,3,5,1,0,17.92,73.6,510,8.2,4182
10,17,1,7,1,0,17.8,74.2,410,7.7,3157
10,21,3,4,1,0,18.09,73.9,542,9.1,4932.2
14,22,0,13,1,0,18.53,73.1,373,7.6,2834.8
8,19,1,5,7,0,19.04,71.1,305,8.2,2501
22,22,2,8,1,0,19.37,67.75,453,8.1,3669.3
7,18,0,12,1,0,19.5,66.88,440,9.1,4004
17,22,0,18,1,0,19.67,66.58,568,8.3,4714.4
9,23,1,7,1,0,19.77,66.21,541,7.9,4273.9
8,17,1,17,1,0,19.94,65.81,441,9.3,4101.3
11,22,0,9,1,0,20.09,62.54,534,8.8,4699.2
7,18,0,10,1,0,20.14,60.61,277,8.9,2465.3
11,22,1,13,1,0,20.29,60.01,618,7.7,4758.6
9,20,0,11,1,0,20.41,59.81,425,9.2,3910
9,18,1,5,7,0,20.78,58.57,385,8.1,3118.5
15,22,0,7,1,0,21.02,57.5,473,9.3,4398.9
18,22,2,15,12,0,21.12,57.1,562,9.3,5226.6
18,23,2,20,1,0,21.22,57.04,532,9.2,4894.4
9,21,2,21,7,0,21.07,56.54,687,7.4,5083.8
7,19,1,8,1,0,21.22,56.37,417,8.9,3711.3
12,23,3,15,1,0,21.49,55.14,438,7.4,3241.2
22,22,3,19,1,0,21.56,54.77,672,7.9,5308.8
20,22,3,14,1,0,21.43,54.04,740,7.4,5476
18,22,3,20,1,0,21.4,53.27,707,7.8,5514.6
6,17,0,13,1,0,21.78,50.8,464,9.2,4268.8
21,23,1,19,1,0,21.96,49.93,559,9.2,5142.8
13,22,2,9,1,0,22.12,49.97,544,8.8,4787.2
16,22,3,7,1,0,22.37,49.57,537,7.9,4242.3
12,22,1,13,1,0,22.27,49.37,389,8.1,3150.9
22,23,0,9,1,0,22.21,49.57,378,8.8,3326.4
16,22,2,6,1,0,22.51,50.23,582,8.3,4830.6
10,19,1,10,1,0,22.59,51.3,295,8.1,2389.5
22,22,0,6,12,0,22.22,54.04,417,8.5,3544.5
11,22,0,21,1,0,22.03,55.04,662,9.3,6156.6
5,22,3,9,7,0,21.78,56.44,591,8.5,5023.5
22,23,0,15,1,0,21.75,56.27,544,8.5,4624
14,23,2,5,1,0,21.57,57.5,481,9.3,4473.3
15,23,3,11,12,0,21.44,58.07,722,7.7,5559.4
9,19,1,16,1,0,21.31,58.34,312,8.2,2558.4
18,22,3,7,1,0,21.43,58.61,584,9.2,5372.8
12,23,2,13,1,0,21.54,58.31,605,8.4,5082
14,23,3,22,1,0,21.61,58.21,514,8.4,4317.6
22,23,0,10,1,0,21.35,58.27,536,8.8,4716.8
15,23,0,18,1,0,21.09,58.34,441,8.1,3572.1
18,22,2,12,12,0,21.09,57.3,524,8.8,4611.2
15,22,3,7,1,0,21.12,56.6,584,7.4,4321.6
5,17,2,16,1,0,20.91,57.44,499,7.6,3792.4
11,23,1,10,1,0,20.82,56.27,509,8.2,4173.8
9,23,3,21,1,0,20.75,55.3,458,8.3,3801.4
18,22,2,4,1,0,20.56,56.27,515,8.7,4480.5
11,22,1,19,1,0,20.4,58.37,651,9.2,5989.2
10,18,1,22,1,0,20.22,58.71,388,9.3,3608.4
21,22,3,15,1,0,20.22,58.91,644,7.7,4958.8
20,22,1,11,1,0,20.11,59.64,398,7.8,3104.4
18,22,2,3,1,0,19.94,60.41,589,9.1,5359.9
14,23,0,9,1,0,19.8,61.41,409,7.7,3149.3
19,23,2,17,1,0,19.68,62.14,520,7.4,3848
21,22,0,21,1,0,19.5,62.61,547,7.8,4266.6
15,22,2,3,1,0,19.41,63.04,473,7.7,3642.1
16,22,1,15,1,0,19.34,63.18,499,7.9,3942.1
9,20,2,5,1,0,19.13,63.94,398,9.3,3701.4
12,23,0,12,1,0,18.94,64.54,430,9.3,3999
15,23,1,3,12,0,18.84,65.18,448,9.1,4076.8
19,23,0,16,1,0,18.7,65.74,471,9.3,4380.3
8,20,2,10,1,0,18.64,66.11,337,7.7,2594.9
20,22,0,15,1,0,18.57,66.88,424,7.9,3349.6
22,22,3,10,1,0,18.42,67.71,593,8.1,4803.3
18,23,2,18,1,0,18.27,68.78,499,8.7,4341.3
14,22,0,17,1,0,18.2,69.25,466,7.6,3541.6
5,18,0,4,1,0,18.13,69.65,268,8.1,2170.8
5,22,1,6,1,0,17.82,71.5,291,8.7,2531.7
11,23,2,10,12,0,17.49,72.8,655,9.2,6026
7,18,1,10,1,0,17.34,74.1,385,7.6,2926
20,23,2,15,12,0,17.18,75.3,713,8.3,5917.9
5,20,0,12,1,0,16.94,76.4,229,7.6,1740.4
19,22,3,18,1,0,16.74,77,546,9.3,5077.8
16,22,0,12,1,0,16.66,77.2,609,8.1,4932.9
11,22,0,16,1,0,16.67,77.1,526,7.8,4102.8
15,22,3,12,1,0,16.66,77,504,8.2,4132.8
15,23,0,11,12,0,16.46,77.6,574,7.9,4534.6
13,23,2,12,1,0,16.11,79.1,391,7.9,3088.9
21,23,3,9,12,0,15.75,80.5,715,8.7,6220.5
16,23,3,20,1,0,15.63,81.1,693,8.2,5682.6
21,23,3,5,12,0,15.47,81.7,530,8.9,4717
8,23,3,5,1,0,15.42,81.9,378,7.7,2910.6
5,21,1,12,1,0,15.28,82.4,495,8.1,4009.5
18,22,3,13,1,0,15.16,82.9,728,9.1,6624.8
10,20,3,11,1,0,15.08,83.1,450,8.8,3960
11,23,2,11,1,0,14.99,83.3,595,7.7,4581.5
22,23,3,13,12,0,14.82,83.8,769,7.4,5690.6
21,22,1,18,1,0,14.73,84.1,480,9.3,4464
15,23,1,17,1,0,14.68,84.4,417,8.8,3669.6
12,22,2,4,1,0,14.58,84.5,294,9.3,2734.2
18,22,3,20,1,0,14.54,84.6,745,9.1,6779.5
17,23,1,12,1,0,14.58,84.6,605,8.4,5082
23,23,1,5,1,0,14.5,84.4,478,8.1,3871.8
17,23,3,10,1,0,14.38,84.5,518,9.1,4713.8
8,21,2,22,1,0,14.22,84.9,463,8.1,3750.3
18,23,0,22,1,0,14.11,85.6,454,8.4,3813.6
14,22,1,16,1,0,14.05,85.8,493,9.2,4535.6
14,22,3,20,1,0,13.99,86,590,7.9,4661
7,18,0,18,7,0,14.05,86,568,8.3,4714.4
17,23,1,10,1,0,14.03,86,624,7.6,4742.4
5,17,1,8,7,0,13.96,86.2,264,7.7,2032.8
12,23,3,9,1,0,13.91,86.5,599,9.2,5510.8
10,22,2,3,1,0,13.89,86.5,374,7.7,2879.8
20,23,3,4,1,0,13.87,86.5,396,8.3,3286.8
11,22,2,8,1,0,13.9,86.5,554,7.4,4099.6
9,22,1,6,1,0,13.83,86.4,538,7.6,4088.8
23,23,0,6,1,0,13.4,86.6,484,8.7,4210.8
22,22,2,14,1,0,13.18,87.2,549,8.5,4666.5
9,19,0,20,1,0,13.31,87.3,491,8.4,4124.4
21,22,2,10,12,0,13.32,87.1,767,7.9,6059.3
21,23,0,8,1,0,13.27,86.9,554,8.1,4487.4
22,22,0,4,1,0,13.09,86.9,358,7.9,2828.2
16,23,3,13,12,0,13.06,87.3,718,9.3,6677.4
10,23,0,15,1,0,13.16,87.2,456,7.8,3556.8
15,22,1,3,12,0,13.14,86.9,522,7.9,4123.8
11,22,1,17,12,0,13.12,86.8,675,9.2,6210
10,21,1,6,1,0,13.1,86.7,402,8.5,3417
17,23,1,5,1,0,13.02,86.5,475,9.3,4417.5
5,20,0,7,1,0,12.93,86.5,230,7.7,1771
22,23,1,11,1,0,12.77,86.5,457,7.9,3610.3
14,23,0,21,12,0,12.63,86.7,688,8.7,5985.6
20,22,3,5,1,0,12.63,86.8,613,7.8,4781.4
7,23,3,5,1,0,12.66,87.2,448,9.3,4166.4
8,17,2,6,1,0,12.6,87.4,406,7.6,3085.6
22,22,2,8,12,0,12.53,87.3,535,7.7,4119.5
19,23,3,17,1,0,12.38,87.4,765,7.4,5661
12,23,3,7,12,0,12.23,87.5,484,9.3,4501.2
19,22,1,13,12,0,12.08,87.9,663,8.3,5502.9
15,22,1,6,1,0,12.01,88,554,9.1,5041.4
14,23,0,6,1,0,12,88.2,329,7.8,2566.2
13,22,2,14,1,0,12.17,88.3,632,8.2,5182.4
15,22,2,5,12,0,12.31,87.9,425,9.3,3952.5
22,22,2,14,1,0,12.51,87.8,542,9.3,5040.6
17,23,1,4,1,0,12.74,87.4,516,7.8,4024.8
5,23,0,17,1,0,12.94,86.9,550,7.9,4345
19,22,2,13,1,0,13.16,86.7,560,8.8,4928
5,20,2,9,1,0,13.42,86.2,486,8.7,4228.2
19,23,1,15,1,0,13.67,85.9,573,7.9,4526.7
22,22,0,19,12,0,13.91,85.2,785,7.6,5966
11,23,2,17,1,0,14.33,83.8,607,8.5,5159.5
11,22,1,6,1,0,14.75,82.3,367,7.9,2899.3
20,22,3,7,1,0,15.22,80.7,612,9.3,5691.6
21,22,2,3,1,0,15.65,79.1,595,8.7,5176.5
21,23,0,15,12,0,16.05,76.9,604,7.6,4590.4
19,22,0,21,1,0,16.53,75.5,531,8.2,4354.2
18,22,1,15,12,0,17.38,75.1,525,9.1,4777.5
11,22,1,21,1,0,18.27,73.1,438,7.8,3416.4
23,22,1,16,1,0,19.42,70.6,617,8.1,4997.7
21,22,2,13,1,0,19.62,66.58,599,8.9,5331.1
13,22,2,5,1,0,19.64,66.61,341,8.2,2796.2
15,22,2,7,12,0,19.96,67.48,654,9.2,6016.8
5,20,1,14,1,0,19.85,69.18,290,8.2,2378
20,23,2,10,12,0,19.94,69.25,775,8.4,6510
